0240,1,1,1,0,2,1
0241,1,1,2,0,1,0
0242,1,1,2,0,1,0
0243,1,2,2,1,1,0
0244,1,1,2,0,1,0
0245,1,2,1,0,1,0
0246,1,1,1,0,2,2
0247,1,2,1,0,2,0
0248,1,1,1,0,2,0
0249,1,2,1,0,2,0
0250,1,1,1,0,1,1
0251,1,1,2,0,2,0
0252,1,1,2,0,1,2
0253,1,1,1,0,1,0
0254,1,1,2,0,1,0
0255,1,2,2,1,1,0
0256,1,1,1,1,2,1
0257,1,1,1,0,1,2
0258,1,2,2,0,2,2
0259,1,2,2,0,1,0
0260,1,1,2,1,1,0
0261,1,1,1,0,2,0
0262,1,2,1,1,2,0
0263,1,2,1,0,2,0
0264,1,2,1,0,2,0
0265,1,2,2,0,2,0
0266,1,2,1,0,1,0
0267,1,2,2,0,1,1
0268,1,2,1,0,1,1
0269,1,1,2,0,2,0
0270,1,1,1,0,2,1
0271,1,1,1,0,1,1
0272,1,1,2,0,2,0
0273,1,2,2,0,1,0
0274,1,2,1,0,1,0
0275,1,1,2,0,2,0
0276,1,2,2,1,1,0
0277,1,2,2,0,2,0
0278,1,2,2,1,1,2
0279,1,1,2,0,1,0
0280,1,2,1,1,1,0
0281,1,1,1,0,1,0
0282,1,1,1,0,2,2
0283,1,2,1,0,1,0
0284,1,2,2,1,2,1
0285,1,2,1,0,2,2
0286,1,2,2,0,1,0
0287,1,2,1,1,2,1
0288,1,2,1,0,2,2
0289,1,2,1,1,2,0
0290,1,2,2,0,2,0
0291,1,1,1,0,1,1
0292,1,1,2,0,1,0
0293,1,2,2,0,1,0
0294,1,2,1,0,2,2
0295,1,2,2,1,2,0
0296,1,2,1,0,2,1
0297,1,2,1,0,1,0
0298,1,2,1,0,2,0
0299,1,1,2,1,1,0
0300,1,2,1,1,2,1
0301,1,2,2,0,2,0
0302,1,2,1,1,1,0
0303,1,1,1,0,2,0
0304,1,2,1,0,2,0
0305,1,2,2,1,1,0
0306,1,2,2,0,1,0
0307,1,1,2,0,2,2
0308,1,2,2,1,2,0
0309,1,1,2,0,1,0
0310,1,1,2,0,2,1
0311,1,1,2,0,2,0
0312,1,1,1,0,2,1
0313,1,1,1,0,1,2
0314,1,1,1,0,2,0
0315,1,2,2,1,1,0
0316,1,2,1,0,1,1
0317,1,2,1,0,2,0
0318,1,2,1,0,2,0
0319,1,2,2,0,1,0
0320,1,2,2,1,2,0
0321,1,2,2,1,1,0
0322,1,1,1,0,1,0
0323,1,1,1,0,1,0
0324,1,1,1,0,1,1
0325,1,1,1,0,1,0
0326,1,1,2,0,2,0
0327,1,1,2,0,2,0
0328,1,2,1,1,1,0
0329,1,1,2,1,1,0
0330,1,1,2,0,1,0
0331,1,2,1,1,1,0
0332,1,2,2,1,2,0
0333,1,1,1,0,1,0
0334,1,1,2,1,1,0
0335,1,2,2,1,1,0
0336,1,1,2,0,2,0
0337,1,2,1,1,2,0
0338,1,2,1,0,2,0
0339,1,2,2,0,2,0
0340,1,1,2,0,2,0
0341,1,1,1,1,1,0
0342,1,1,1,0,1,0
0343,1,1,2,0,2,2
0344,1,1,2,1,2,1
0345,1,1,1,1,2,0
0346,1,2,1,0,2,0
0347,1,2,2,0,2,0
0348,1,1,1,0,1,0
0349,1,2,1,0,2,0
0350,1,2,2,1,1,0
0351,1,2,2,0,2,2
0352,1,2,2,1,1,0
0353,1,1,1,0,1,0
0354,1,1,2,0,2,0
0355,1,2,1,1,1,2
0356,1,2,2,1,2,0
0357,1,2,1,1,1,2
0358,1,1,1,1,1,0
0359,1,2,1,0,2,0
0360,1,2,1,1,2,0
0361,1,1,2,0,1,0
0362,1,2,2,0,1,0
0363,1,2,2,1,2,0
0364,1,1,1,0,2,0
0365,1,1,1,0,2,0
0366,1,2,2,0,1,2
0367,1,1,2,0,2,0
0368,1,2,2,1,1,0
0369,1,1,2,0,2,0
0370,1,1,2,1,2,2
0371,1,1,2,1,1,0
0372,1,2,2,0,2,0
0373,1,1,2,0,2,0
0374,1,1,1,0,1,0
0375,1,2,2,0,2,1
0376,1,2,2,0,2,0
0377,1,1,1,0,1,2
0378,1,1,1,1,1,0
0379,1,2,2,0,2,2
0380,1,2,2,1,1,1
0381,1,1,1,0,2,0
0382,1,1,2,0,1,1
0383,1,2,2,0,1,0
0384,1,2,1,1,2,1
0385,1,2,2,1,1,2
0386,1,1,2,1,1,0
0387,1,2,1,0,1,0
0388,1,2,1,0,1,0
0389,1,2,1,1,1,0
0390,1,1,1,1,2,0
0391,1,1,1,0,2,0
0392,1,1,2,0,1,2
0393,1,2,2,0,2,0
0394,1,2,2,0,2,0
0395,1,1,2,0,1,0
0396,1,2,2,1,1,0
0397,1,2,1,0,2,0
0398,1,2,1,0,1,2
0399,1,2,2,1,2,0
0400,1,2,1,0,1,0
0401,1,2,1,1,2,1
0402,1,1,2,1,1,0
0403,1,1,2,0,2,0
0404,1,2,1,0,2,1
0405,1,1,2,1,2,2
0406,1,1,1,1,1,0
0407,1,2,1,1,1,0
0408,1,1,2,0,1,0
0409,1,2,2,0,1,0
0410,1,1,1,0,2,0
0411,1,1,2,0,2,0
0412,1,1,2,1,2,0
0413,1,1,2,0,1,2
0414,1,2,2,0,1,0
0415,1,1,2,1,2,2
0416,1,1,1,0,2,0
0417,1,1,1,0,2,0
0418,1,1,1,0,1,0
0419,1,1,1,1,2,0
0420,1,1,2,1,2,0
0421,1,1,2,0,1,0
0422,1,1,2,0,1,0
0423,1,1,1,0,2,0
0424,1,1,1,1,2,0
0425,1,1,1,0,2,0
0426,1,2,2,0,1,0
0427,1,2,2,0,2,1
0428,1,1,2,1,2,1
0429,1,2,1,0,1,0
0430,1,2,1,1,2,0
0431,1,2,2,0,1,0
0432,1,1,1,0,2,0
0433,1,2,1,1,2,0
0434,1,2,1,1,1,0
0435,1,2,2,0,2,0
0436,1,1,2,0,1,2
0437,1,1,2,0,1,2
0438,1,2,2,0,1,0
0439,1,1,2,1,1,0
0440,1,2,2,0,1,0
0441,1,2,2,0,1,0
0442,1,2,1,0,2,1
0443,1,2,1,1,1,0
0444,1,2,1,1,1,0
0445,1,1,2,0,2,0
0446,1,1,2,1,2,0
0447,1,1,2,1,1,0
0448,1,2,2,0,1,0
0449,1,1,1,0,1,0
0450,1,2,1,0,1,0
0451,1,1,1,0,1,2
0452,1,1,1,1,2,0
0453,1,2,1,0,1,1
0454,1,1,1,0,2,0
0455,1,1,2,0,1,2
0456,1,1,2,1,1,0
0457,1,2,1,0,2,0
0458,1,1,1,1,2,0
0459,1,1,1,0,2,0
0460,1,2,2,1,1,2
0461,1,1,2,1,2,0
0462,1,1,2,0,1,0
0463,1,2,1,1,1,0
0464,1,2,2,0,2,0
0465,1,1,2,1,1,2
0466,1,1,1,0,2,0
0467,1,2,1,0,1,1
0468,1,2,1,0,1,0
0469,1,2,1,1,2,0
0470,1,1,1,0,2,1
0471,1,2,2,1,1,2
0472,1,2,2,0,2,0
0473,1,2,1,0,2,0
0474,1,1,2,0,1,2
0475,1,1,1,0,1,0
0476,1,2,1,0,1,2
0477,1,2,1,1,2,0
0478,1,2,1,0,1,1
0479,1,2,2,1,2,0
0480,1,2,2,0,2,2
0481,1,1,2,0,1,1
0482,1,1,1,1,2,1
0483,1,1,2,0,2,0
0484,1,2,2,1,1,0
0485,1,2,2,0,2,0
0486,1,1,2,0,2,0
0487,1,2,2,1,2,1
0488,1,2,1,1,2,2
0489,1,1,1,0,1,0
0490,1,1,2,0,1,0
0491,1,2,1,1,1,0
0492,1,2,2,0,2,0
0493,1,2,1,0,1,0
0494,1,1,1,0,2,0
0495,1,2,2,1,2,0
0496,1,1,1,0,1,0
0497,1,1,2,0,1,0
0498,1,2,1,0,1,0
0499,1,2,1,0,2,0
0500,1,2,2,0,1,0
0501,1,1,2,0,2,0
0502,1,2,1,0,2,0
0503,1,1,1,0,1,0
0504,1,2,1,1,2,0
0505,1,1,2,0,2,0
0506,1,2,1,0,1,0
0507,1,1,2,0,2,0
0508,1,2,2,1,1,0
0509,1,1,2,1,1,0
0510,1,1,1,1,1,0
0511,1,1,1,1,2,0
0512,1,2,2,1,1,0
0513,1,1,1,1,2,0
0514,1,1,1,0,1,0
0515,1,2,2,1,1,0
0516,1,2,2,0,2,0
0517,1,1,2,0,2,1
0518,1,2,1,1,1,1
0519,1,2,2,1,1,1
0520,1,1,2,0,2,0
0521,1,2,2,0,2,0
0522,1,2,1,0,1,0
0523,1,1,1,0,1,2
0524,1,1,1,1,2,2
0525,1,1,1,0,2,0
0526,1,2,2,1,1,2
0527,1,1,1,0,1,0
0528,1,2,1,0,1,0
0529,1,1,2,0,1,0
0530,1,1,2,1,1,0
0531,1,2,2,0,2,1
0532,1,2,1,0,1,0
0533,1,1,1,0,2,0
0534,1,2,2,0,1,0
0535,1,2,2,0,2,0
0536,1,2,1,0,1,0
0537,1,1,2,0,2,2
0538,1,1,2,0,2,1
0539,1,1,1,1,2,0
0540,1,2,1,0,2,2
0541,1,1,1,1,2,0
0542,1,2,2,0,2,0
0543,1,2,2,1,2,1
0544,1,1,1,0,1,0
0545,1,2,2,1,1,0
0546,1,2,2,0,1,1
0547,1,1,1,0,1,2
0548,1,1,1,0,2,0
0549,1,2,1,0,1,0
0550,1,1,1,1,1,0
0551,1,2,1,0,1,0
0552,1,1,1,1,2,2
0553,1,1,2,0,1,0
0554,1,2,1,0,2,0
0555,1,1,2,0,2,0
0556,1,1,1,1,2,0
0557,1,1,1,0,1,0
0558,1,2,1,0,2,0
0559,1,2,2,0,2,2
0560,1,1,2,0,1,0
0561,1,2,1,0,1,0
0562,1,1,1,0,1,0
0563,1,2,2,0,1,0
0564,1,2,2,0,1,0
0565,1,2,1,0,2,0
0566,1,2,1,1,2,1
0567,1,1,1,0,2,0
0568,1,1,2,0,1,0
0569,1,1,1,1,2,0
0570,1,1,2,0,1,0
0571,1,1,2,1,1,1
0572,1,2,2,0,2,0
0573,1,2,1,1,1,0
0574,1,1,2,0,1,2
0575,1,1,1,0,1,1
0576,1,2,1,0,2,0
0577,1,1,2,0,1,2
0578,1,2,1,1,1,0
0579,1,1,1,0,1,1
0580,1,1,1,0,1,0
0581,1,2,1,0,1,0
0582,1,1,2,1,2,0
0583,1,1,1,0,1,0
0584,1,1,2,1,1,0
0585,1,1,1,0,1,2
0586,1,2,1,1,1,0
0587,1,1,2,0,2,0
0588,1,1,1,0,1,0
0589,1,2,2,0,1,0
0590,1,1,2,1,1,0
0591,1,1,1,1,2,0
0592,1,2,1,0,1,1
0593,1,2,2,0,2,0
0594,1,1,2,0,2,0
0595,1,2,1,0,2,0
0596,1,2,1,0,1,1
0597,1,2,2,0,2,0
0598,1,2,2,1,2,0
0599,1,1,1,0,1,1
0600,1,2,2,0,1,0
0601,1,2,2,0,2,1
0602,1,2,2,1,1,1
0603,1,1,2,1,1,1
0604,1,1,2,0,1,0
0605,1,2,1,0,2,0
0606,1,1,2,0,1,0
0607,1,1,2,1,1,0
0608,1,1,1,0,1,2
0609,1,2,2,0,2,2
0610,1,1,2,0,2,1
0611,1,2,1,0,2,0
0612,1,1,1,0,2,0
0613,1,2,2,0,1,1
0614,1,1,2,1,1,0
0615,1,1,2,0,2,0
0616,1,1,2,0,2,1
0617,1,2,2,0,1,0
0618,1,1,1,0,1,2
0619,1,1,1,0,2,0
0620,1,1,1,0,2,0
0621,1,1,2,0,2,0
0622,1,2,2,0,1,0
0623,1,1,2,1,2,2
0624,1,2,2,0,2,0
0625,1,1,2,0,2,0
0626,1,1,1,1,1,0
0627,1,2,1,0,1,0
0628,1,1,1,0,2,0
0629,1,1,1,0,1,1
0630,1,1,2,1,2,0
0631,1,1,1,1,1,2
0632,1,2,1,1,2,1
0633,1,2,2,0,2,0
0634,1,1,1,0,2,1
0635,1,1,1,1,2,0
0636,1,1,1,1,2,0
0637,1,1,1,0,2,0
0638,1,2,2,1,2,0
0639,1,2,1,0,1,0
0640,1,2,1,0,1,0
0641,1,2,2,1,2,0
0642,1,2,1,1,2,0
0643,1,1,2,0,2,0
0644,1,2,2,0,2,0
0645,1,1,2,1,2,2
0646,1,1,2,0,1,1
0647,1,2,2,0,1,0
0648,1,1,2,1,1,1
0649,1,2,2,0,2,1
0650,1,1,1,0,2,0
0651,1,2,1,1,2,0
0652,1,1,2,1,2,0
0653,1,1,2,0,2,0
0654,1,2,2,0,2,0
0655,1,2,1,0,1,2
0656,1,1,2,1,2,0
0657,1,2,2,0,2,1
0658,1,1,1,1,1,1
0659,1,2,2,0,1,0
0660,1,2,2,1,1,2
0661,1,1,1,0,1,0
0662,1,1,1,0,2,0
0663,1,2,2,1,1,0
0664,1,1,1,0,2,0
0665,1,1,1,0,2,0
0666,1,1,2,0,2,0
0667,1,1,2,1,1,0
0668,1,1,1,0,1,0
0669,1,1,2,0,2,1
0670,1,2,1,0,2,0
0671,1,2,1,1,2,0
0672,1,1,2,0,2,0
0673,1,1,2,0,2,1
0674,1,1,2,1,1,0
0675,1,1,1,0,2,0
0676,1,2,1,0,2,0
0677,1,2,2,0,1,0
0678,1,2,1,0,2,0
0679,1,2,2,1,1,0
0680,1,2,1,0,2,0
0681,1,1,2,1,1,0
0682,1,2,1,0,2,0
0683,1,1,1,0,2,2
0684,1,2,1,0,2,0
0685,1,1,1,1,2,0
0686,1,1,2,0,1,0
0687,1,2,1,0,2,1
0688,1,1,2,0,1,1
0689,1,1,1,0,1,1
0690,1,1,1,0,1,0
0691,1,1,1,1,2,2
0692,1,1,2,1,2,0
0693,1,1,2,1,2,0
0694,1,2,2,0,1,0
0695,1,2,2,1,1,2
0696,1,2,2,0,2,0
0697,1,2,2,1,2,0
0698,1,2,1,0,1,0
0699,1,1,2,0,1,0
0700,1,1,2,0,1,0
0701,1,2,2,0,1,2
0702,1,2,1,1,1,0
0703,1,1,2,1,1,0
0704,1,1,2,0,2,1
0705,1,2,2,1,2,0
0706,1,2,2,0,1,0
0707,1,1,1,1,2,0
0708,1,2,2,0,1,1
0709,1,2,2,0,1,0
0710,1,2,1,0,1,0
0711,1,1,1,1,2,0
0712,1,2,2,1,2,2
0713,1,1,1,0,1,2
0714,1,1,2,0,1,0
0715,1,1,2,0,2,0
0716,1,1,2,1,1,0
0717,1,1,2,1,2,2
0718,1,1,2,0,2,0
0719,1,1,2,0,1,0
0720,1,1,1,0,1,0
0721,1,2,2,0,1,0
0722,1,2,1,0,1,0
0723,1,2,2,0,1,0
0724,1,2,1,0,2,0
0725,1,1,1,0,2,0
0726,1,1,2,0,2,1
0727,1,2,2,1,2,0
0728,1,2,1,0,1,2
0729,1,1,2,0,2,0
0730,1,1,1,0,2,2
0731,1,2,1,0,2,0
0732,1,2,1,1,1,0
0733,1,2,2,0,2,0
0734,1,2,1,1,1,0
0735,1,1,1,1,2,1
0736,1,1,2,0,2,0
0737,1,2,1,1,1,1
0738,1,1,2,0,2,0
0739,1,2,2,0,2,0
0740,1,2,2,1,2,0
0741,1,2,1,0,1,1
0742,1,2,1,1,2,0
0743,1,1,2,0,2,0
0744,1,2,1,0,2,2
0745,1,1,1,0,1,0
0746,1,1,2,0,2,0
0747,1,2,1,0,1,1
0748,1,1,1,0,2,0
0749,1,1,2,0,1,0
0750,1,2,1,0,2,0
0751,1,2,1,1,1,0
0752,1,2,2,0,1,0
0753,1,2,1,0,2,0
0754,1,2,1,0,1,0
0755,1,2,1,0,1,0
0756,1,2,2,0,1,0
0757,1,2,1,1,1,2
0758,1,1,1,0,1,0
0759,1,1,2,0,1,2
0760,1,1,2,0,1,1
0761,1,2,1,0,1,0
0762,1,2,1,0,2,2
0763,1,2,2,1,1,1
0764,1,2,1,1,2,0
0765,1,1,2,0,1,2
0766,1,1,1,1,2,0
0767,1,2,2,0,2,1
0768,1,2,1,0,2,0
0769,1,2,1,0,2,0
0770,1,1,1,1,2,0
0771,1,2,1,0,1,0
0772,1,1,2,0,2,1
0773,1,2,1,0,1,0
0774,1,1,1,1,2,0
0775,1,2,1,0,1,0
0776,1,2,2,0,1,0
0777,1,1,2,0,2,0
0778,1,2,1,0,2,0
0779,1,2,2,0,1,0
0780,1,2,1,0,2,0
0781,1,2,1,0,2,0
0782,1,2,2,0,2,0
0783,1,2,1,1,2,0
0784,1,2,2,0,1,0
0785,1,1,1,0,1,0
0786,1,1,1,0,2,2
0787,1,1,2,1,1,2
0788,1,2,2,0,2,0
0789,1,2,1,0,2,0
0790,1,1,1,1,1,0
0791,1,2,2,0,1,0
0792,1,2,2,1,2,0
0793,1,2,2,1,1,0
0794,1,2,2,0,1,0
0795,1,1,1,0,1,0
0796,1,1,1,1,1,0
0797,1,2,1,1,1,2
0798,1,2,2,0,1,0
0799,1,1,2,1,1,0
0800,1,2,2,1,1,0
0801,1,2,2,1,1,0
0802,1,1,1,1,2,2
0803,1,1,2,0,1,0
0804,1,2,1,1,1,0
0805,1,1,2,0,2,2
0806,1,1,1,0,2,2
0807,1,2,1,0,1,0
0808,1,1,2,0,2,2
0809,1,2,1,0,2,0
0810,1,1,2,0,1,2
0811,1,1,1,0,1,0
0812,1,2,2,0,1,0
0813,1,1,1,0,1,1
0814,1,2,1,0,1,0
0815,1,2,2,0,2,0
0816,1,2,1,0,2,0
0817,1,1,2,1,1,1
0818,1,2,2,0,2,0
0819,1,2,1,0,2,0
0820,1,2,2,1,1,0
0821,1,1,2,0,1,0
0822,1,2,2,1,1,1
0823,1,1,1,1,2,1
0824,1,1,2,0,2,0
0825,1,2,1,1,1,0
0826,1,2,2,0,1,0
0827,1,1,1,0,2,1
0828,1,2,2,1,1,0
0829,1,1,2,0,1,2
0830,1,2,2,1,1,0
0831,1,1,2,0,2,0
0832,1,2,2,0,1,0
0833,1,1,1,0,1,0
0834,1,1,1,0,1,1
0835,1,2,1,0,2,0
0836,1,2,2,0,1,2
0837,1,2,2,0,1,0
0838,1,1,2,1,2,2
0839,1,1,2,1,1,0
0840,1,2,1,0,1,2
0841,1,2,2,0,2,1
0842,1,1,2,1,2,0
0843,1,2,1,1,1,0
0844,1,1,1,0,2,0
0845,1,1,1,1,1,0
0846,1,2,1,0,1,2
0847,1,2,2,0,2,0
0848,1,1,2,0,1,0
0849,1,1,2,1,2,1
0850,1,1,2,0,2,0
0851,1,2,1,1,1,1
0852,1,2,1,0,2,0
0853,1,1,1,1,1,1
0854,1,1,2,1,1,2
0855,1,2,1,0,1,0
0856,1,1,1,0,2,0
0857,1,2,1,1,1,1
0858,1,1,2,0,1,0
0859,1,2,2,0,2,0
0860,1,1,1,1,2,0
0861,1,1,1,0,1,0
0862,1,2,1,0,1,1
0863,1,2,2,0,1,0
0864,1,1,1,1,2,0
0865,1,1,2,0,1,0
0866,1,1,2,0,2,0
0867,1,1,2,0,1,0
0868,1,2,2,0,1,0
0869,1,1,2,0,2,0
0870,1,1,2,0,2,2
0871,1,1,1,0,1,0
0872,1,1,1,1,1,0
0873,1,2,2,0,1,0
0874,1,2,2,0,1,2
0875,1,2,1,0,2,0
0876,1,2,1,1,1,2
0877,1,2,1,0,2,0
0878,1,1,1,1,1,0
0879,1,2,1,0,2,0
0880,1,2,1,0,1,0
0881,1,1,2,0,1,1
0882,1,2,1,0,1,0
0883,1,2,2,1,1,0
0884,1,1,2,0,2,0
0885,1,1,2,1,2,0
0886,1,1,1,0,2,0
0887,1,1,1,1,1,0
0888,1,2,1,0,1,0
0889,1,1,2,0,2,1
0890,1,1,1,0,2,0
0891,1,1,2,0,1,0
0892,1,2,1,1,1,0
0893,1,2,2,0,2,0
0894,1,1,2,0,1,0
0895,1,2,1,1,2,2
0896,1,2,1,0,1,1
0897,1,2,2,1,2,0
0898,1,2,2,1,2,0
0899,1,2,1,0,1,0
0900,1,2,2,0,1,0
0901,1,2,1,0,1,0
0902,1,1,2,0,1,0
0903,1,2,1,1,1,0
0904,1,1,2,0,1,0
0905,1,1,2,1,1,0
0906,1,1,2,0,1,0
0907,1,2,2,0,2,1
0908,1,1,2,0,1,0
0909,1,1,1,0,2,0
0910,1,1,1,0,2,0
0911,1,1,1,0,2,2
0912,1,2,2,0,2,1
0913,1,2,2,0,1,0
0914,1,1,2,0,2,0
0915,1,1,1,0,2,0
0916,1,1,2,0,1,1
0917,1,1,2,1,2,0
0918,1,1,2,1,2,0
0919,1,1,2,0,1,0
0920,1,1,2,0,1,0
0921,1,2,1,1,2,2
0922,1,2,2,1,2,0
0923,1,1,2,0,2,0
0924,1,2,2,0,1,0
0925,1,1,2,0,1,0
0926,1,1,1,0,2,1
0927,1,2,1,0,2,1
0928,1,2,1,0,1,0
0929,1,1,1,0,2,0
0930,1,2,1,1,2,1
0931,1,1,2,0,1,0
0932,1,2,1,0,1,0
